id_saida,id_produto,id_posicao,data,quantidade
1377,P009,A-2-04,2026-02-26,4
1378,P009,A-2-04,2026-02-26,8
1379,P009,A-2-04,2026-02-26,1
1380,P009,A-2-04,2026-02-26,1
1381,P009,A-2-04,2026-02-26,5
1382,P009,A-2-04,2026-02-26,5
1383,P009,A-2-04,2026-02-26,1
1384,P009,A-2-04,2026-02-26,6
1385,P010,A-2-05,2026-02-26,6
1386,P010,A-2-05,2026-02-26,8
1387,P011,B-1-01,2026-02-26,9
1388,P012,B-1-02,2026-02-26,2
1389,P013,B-1-03,2026-02-26,1
1390,P014,B-1-04,2026-02-26,8
1391,P014,B-1-04,2026-02-26,2
1392,P014,B-1-04,2026-02-26,9
1393,P014,B-1-04,2026-02-26,9
1394,P014,B-1-04,2026-02-26,8
1395,P014,B-1-04,2026-02-26,1
1396,P016,B-2-01,2026-02-26,4
1397,P016,B-2-01,2026-02-26,9
1398,P016,B-2-01,2026-02-26,1
1399,P018,B-2-03,2026-02-26,2
1400,P019,B-2-04,2026-02-26,8
1401,P020,B-2-05,2026-02-26,6
1402,P020,B-2-05,2026-02-26,4
1403,P020,B-2-05,2026-02-26,9
1404,P020,B-2-05,2026-02-26,6
1405,P001,A-1-01,2026-02-27,3
1406,P002,A-1-02,2026-02-27,2
1407,P003,A-1-03,2026-02-27,6
1408,P003,A-1-03,2026-02-27,9
1409,P003,A-1-03,2026-02-27,4
1410,P008,A-2-03,2026-02-27,3
1411,P008,A-2-03,2026-02-27,5
1412,P009,A-2-04,2026-02-27,2
1413,P009,A-2-04,2026-02-27,9
1414,P009,A-2-04,2026-02-27,1
1415,P009,A-2-04,2026-02-27,1
1416,P009,A-2-04,2026-02-27,4
1417,P009,A-2-04,2026-02-27,7
1418,P009,A-2-04,2026-02-27,1
1419,P010,A-2-05,2026-02-27,9
1420,P010,A-2-05,2026-02-27,6
1421,P011,B-1-01,2026-02-27,2
1422,P012,B-1-02,2026-02-27,4
1423,P013,B-1-03,2026-02-27,9
1424,P013,B-1-03,2026-02-27,3
1425,P013,B-1-03,2026-02-27,8
1426,P014,B-1-04,2026-02-27,4
1427,P014,B-1-04,2026-02-27,1
1428,P014,B-1-04,2026-02-27,9
1429,P014,B-1-04,2026-02-27,5
1430,P014,B-1-04,2026-02-27,2
1431,P014,B-1-04,2026-02-27,8
1432,P015,B-1-05,2026-02-27,1
1433,P015,B-1-05,2026-02-27,2
1434,P016,B-2-01,2026-02-27,2
1435,P017,B-2-02,2026-02-27,8
1436,P019,B-2-04,2026-02-27,8
1437,P019,B-2-04,2026-02-27,3
1438,P020,B-2-05,2026-02-27,5
1439,P020,B-2-05,2026-02-27,2
1440,P020,B-2-05,2026-02-27,6
1441,P020,B-2-05,2026-02-27,8
1442,P020,B-2-05,2026-02-27,4
1443,P020,B-2-05,2026-02-27,2
1444,P020,B-2-05,2026-02-27,5
1445,P020,B-2-05,2026-02-27,2
1446,P001,A-1-01,2026-02-28,9
1447,P003,A-1-03,2026-02-28,8
1448,P003,A-1-03,2026-02-28,4
1449,P008,A-2-03,2026-02-28,5
1450,P008,A-2-03,2026-02-28,1
1451,P009,A-2-04,2026-02-28,7
1452,P009,A-2-04,2026-02-28,3
1453,P009,A-2-04,2026-02-28,4
1454,P009,A-2-04,2026-02-28,3
1455,P009,A-2-04,2026-02-28,3
1456,P009,A-2-04,2026-02-28,4
1457,P009,A-2-04,2026-02-28,5
1458,P011,B-1-01,2026-02-28,9
1459,P011,B-1-01,2026-02-28,5
1460,P012,B-1-02,2026-02-28,8
1461,P013,B-1-03,2026-02-28,1
1462,P013,B-1-03,2026-02-28,7
1463,P013,B-1-03,2026-02-28,1
1464,P013,B-1-03,2026-02-28,1
1465,P014,B-1-04,2026-02-28,6
1466,P014,B-1-04,2026-02-28,5
1467,P014,B-1-04,2026-02-28,7
1468,P014,B-1-04,2026-02-28,1
1469,P015,B-1-05,2026-02-28,6
1470,P015,B-1-05,2026-02-28,9
1471,P016,B-2-01,2026-02-28,4
1472,P001,A-1-01,2026-03-01,6
1473,P001,A-1-01,2026-03-01,6
1474,P005,A-1-05,2026-03-01,3
1475,P007,A-2-02,2026-03-01,7
1476,P009,A-2-04,2026-03-01,8
1477,P009,A-2-04,2026-03-01,8
1478,P009,A-2-04,2026-03-01,9
1479,P009,A-2-04,2026-03-01,1
1480,P009,A-2-04,2026-03-01,1
1481,P009,A-2-04,2026-03-01,3
1482,P009,A-2-04,2026-03-01,3
1483,P009,A-2-04,2026-03-01,8
1484,P009,A-2-04,2026-03-01,1
1485,P010,A-2-05,2026-03-01,6
1486,P011,B-1-01,2026-03-01,1
1487,P012,B-1-02,2026-03-01,8
1488,P012,B-1-02,2026-03-01,1
1489,P013,B-1-03,2026-03-01,1
1490,P014,B-1-04,2026-03-01,9
1491,P014,B-1-04,2026-03-01,8
1492,P014,B-1-04,2026-03-01,8
1493,P014,B-1-04,2026-03-01,1
1494,P014,B-1-04,2026-03-01,9
1495,P014,B-1-04,2026-03-01,6
1496,P014,B-1-04,2026-03-01,9
1497,P014,B-1-04,2026-03-01,3
1498,P014,B-1-04,2026-03-01,3
1499,P014,B-1-04,2026-03-01,6
1500,P014,B-1-04,2026-03-01,9
1501,P014,B-1-04,2026-03-01,7
1502,P015,B-1-05,2026-03-01,2
1503,P016,B-2-01,2026-03-01,9
1504,P016,B-2-01,2026-03-01,8
1505,P020,B-2-05,2026-03-01,8
1506,P020,B-2-05,2026-03-01,4
1507,P001,A-1-01,2026-03-02,6
1508,P001,A-1-01,2026-03-02,4
1509,P001,A-1-01,2026-03-02,3
1510,P003,A-1-03,2026-03-02,7
1511,P005,A-1-05,2026-03-02,2
1512,P007,A-2-02,2026-03-02,2
1513,P008,A-2-03,2026-03-02,8
1514,P008,A-2-03,2026-03-02,9
1515,P009,A-2-04,2026-03-02,7
1516,P009,A-2-04,2026-03-02,4
1517,P009,A-2-04,2026-03-02,1
1518,P009,A-2-04,2026-03-02,3
1519,P009,A-2-04,2026-03-02,5
1520,P009,A-2-04,2026-03-02,3
1521,P009,A-2-04,2026-03-02,7
1522,P009,A-2-04,2026-03-02,9
1523,P009,A-2-04,2026-03-02,6
1524,P009,A-2-04,2026-03-02,1
1525,P009,A-2-04,2026-03-02,7
1526,P010,A-2-05,2026-03-02,6
1527,P010,A-2-05,2026-03-02,8
1528,P010,A-2-05,2026-03-02,8
1529,P010,A-2-05,2026-03-02,9
1530,P013,B-1-03,2026-03-02,1
1531,P013,B-1-03,2026-03-02,2
1532,P013,B-1-03,2026-03-02,2
1533,P014,B-1-04,2026-03-02,1
1534,P014,B-1-04,2026-03-02,5
1535,P014,B-1-04,2026-03-02,4
1536,P014,B-1-04,2026-03-02,7
1537,P014,B-1-04,2026-03-02,6
1538,P014,B-1-04,2026-03-02,7
1539,P014,B-1-04,2026-03-02,5
1540,P014,B-1-04,2026-03-02,4
1541,P015,B-1-05,2026-03-02,8
1542,P015,B-1-05,2026-03-02,1
1543,P015,B-1-05,2026-03-02,5
1544,P015,B-1-05,2026-03-02,6
1545,P015,B-1-05,2026-03-02,6
1546,P016,B-2-01,2026-03-02,9
1547,P016,B-2-01,2026-03-02,8
1548,P016,B-2-01,2026-03-02,8
1549,P016,B-2-01,2026-03-02,8
1550,P016,B-2-01,2026-03-02,7
1551,P017,B-2-02,2026-03-02,1
1552,P017,B-2-02,2026-03-02,6
1553,P018,B-2-03,2026-03-02,3
1554,P018,B-2-03,2026-03-02,3
1555,P018,B-2-03,2026-03-02,1
1556,P018,B-2-03,2026-03-02,3
1557,P018,B-2-03,2026-03-02,4
1558,P018,B-2-03,2026-03-02,5
1559,P019,B-2-04,2026-03-02,5
1560,P019,B-2-04,2026-03-02,3
1561,P020,B-2-05,2026-03-02,8
1562,P001,A-1-01,2026-03-03,3
1563,P001,A-1-01,2026-03-03,3
1564,P002,A-1-02,2026-03-03,9
1565,P002,A-1-02,2026-03-03,4
1566,P003,A-1-03,2026-03-03,4
1567,P003,A-1-03,2026-03-03,3
1568,P003,A-1-03,2026-03-03,7
1569,P003,A-1-03,2026-03-03,8
1570,P005,A-1-05,2026-03-03,5
1571,P006,A-2-01,2026-03-03,1
1572,P006,A-2-01,2026-03-03,4
1573,P007,A-2-02,2026-03-03,6
1574,P007,A-2-02,2026-03-03,2
1575,P007,A-2-02,2026-03-03,8
1576,P007,A-2-02,2026-03-03,7
1577,P008,A-2-03,2026-03-03,9
1578,P008,A-2-03,2026-03-03,9
1579,P009,A-2-04,2026-03-03,1
1580,P009,A-2-04,2026-03-03,7
1581,P009,A-2-04,2026-03-03,4
1582,P009,A-2-04,2026-03-03,1
1583,P010,A-2-05,2026-03-03,6
1584,P011,B-1-01,2026-03-03,2
1585,P013,B-1-03,2026-03-03,8
1586,P013,B-1-03,2026-03-03,2
1587,P013,B-1-03,2026-03-03,5
1588,P013,B-1-03,2026-03-03,1
1589,P013,B-1-03,2026-03-03,6
1590,P013,B-1-03,2026-03-03,2
1591,P014,B-1-04,2026-03-03,8
1592,P014,B-1-04,2026-03-03,8
1593,P014,B-1-04,2026-03-03,1
1594,P014,B-1-04,2026-03-03,4
1595,P015,B-1-05,2026-03-03,8
1596,P015,B-1-05,2026-03-03,5
1597,P015,B-1-05,2026-03-03,7
1598,P016,B-2-01,2026-03-03,1
1599,P016,B-2-01,2026-03-03,7
1600,P016,B-2-01,2026-03-03,9
1601,P018,B-2-03,2026-03-03,4
1602,P020,B-2-05,2026-03-03,2
1603,P020,B-2-05,2026-03-03,4
1604,P020,B-2-05,2026-03-03,2
1605,P020,B-2-05,2026-03-03,6
1606,P020,B-2-05,2026-03-03,8
1607,P020,B-2-05,2026-03-03,4
1608,P020,B-2-05,2026-03-03,5
1609,P001,A-1-01,2026-03-04,8
1610,P001,A-1-01,2026-03-04,8
1611,P003,A-1-03,2026-03-04,8
1612,P006,A-2-01,2026-03-04,4
1613,P007,A-2-02,2026-03-04,5
1614,P008,A-2-03,2026-03-04,6
1615,P008,A-2-03,2026-03-04,8
1616,P009,A-2-04,2026-03-04,2
1617,P009,A-2-04,2026-03-04,7
1618,P009,A-2-04,2026-03-04,5
1619,P009,A-2-04,2026-03-04,6
1620,P009,A-2-04,2026-03-04,8
1621,P009,A-2-04,2026-03-04,8
1622,P010,A-2-05,2026-03-04,1
1623,P010,A-2-05,2026-03-04,1
1624,P011,B-1-01,2026-03-04,9
1625,P012,B-1-02,2026-03-04,2
1626,P013,B-1-03,2026-03-04,8
1627,P013,B-1-03,2026-03-04,1
1628,P013,B-1-03,2026-03-04,7
1629,P014,B-1-04,2026-03-04,3
1630,P014,B-1-04,2026-03-04,7
1631,P014,B-1-04,2026-03-04,9
1632,P014,B-1-04,2026-03-04,3
1633,P014,B-1-04,2026-03-04,2
1634,P014,B-1-04,2026-03-04,7
1635,P014,B-1-04,2026-03-04,7
1636,P014,B-1-04,2026-03-04,4
1637,P015,B-1-05,2026-03-04,9
1638,P015,B-1-05,2026-03-04,6
1639,P015,B-1-05,2026-03-04,4
1640,P015,B-1-05,2026-03-04,7
1641,P015,B-1-05,2026-03-04,8
1642,P016,B-2-01,2026-03-04,6
1643,P016,B-2-01,2026-03-04,8
1644,P020,B-2-05,2026-03-04,3
1645,P020,B-2-05,2026-03-04,3
1646,P020,B-2-05,2026-03-04,1
1647,P020,B-2-05,2026-03-04,5
1648,P020,B-2-05,2026-03-04,4
1649,P020,B-2-05,2026-03-04,9
1650,P003,A-1-03,2026-03-05,2
1651,P003,A-1-03,2026-03-05,1
1652,P003,A-1-03,2026-03-05,4
1653,P007,A-2-02,2026-03-05,8
1654,P008,A-2-03,2026-03-05,8
1655,P008,A-2-03,2026-03-05,8
1656,P009,A-2-04,2026-03-05,9
1657,P009,A-2-04,2026-03-05,7
1658,P009,A-2-04,2026-03-05,2
1659,P009,A-2-04,2026-03-05,6
1660,P009,A-2-04,2026-03-05,2
1661,P009,A-2-04,2026-03-05,1
1662,P009,A-2-04,2026-03-05,7
1663,P009,A-2-04,2026-03-05,2
1664,P009,A-2-04,2026-03-05,2
1665,P009,A-2-04,2026-03-05,5
1666,P009,A-2-04,2026-03-05,5
1667,P011,B-1-01,2026-03-05,9
1668,P012,B-1-02,2026-03-05,5
1669,P014,B-1-04,2026-03-05,3
1670,P014,B-1-04,2026-03-05,2
1671,P014,B-1-04,2026-03-05,9
1672,P014,B-1-04,2026-03-05,1
1673,P015,B-1-05,2026-03-05,1
1674,P015,B-1-05,2026-03-05,8
1675,P016,B-2-01,2026-03-05,7
1676,P018,B-2-03,2026-03-05,5
1677,P019,B-2-04,2026-03-05,2
1678,P019,B-2-04,2026-03-05,6
1679,P020,B-2-05,2026-03-05,3
1680,P020,B-2-05,2026-03-05,3
1681,P020,B-2-05,2026-03-05,8
1682,P002,A-1-02,2026-03-06,1
1683,P002,A-1-02,2026-03-06,6
1684,P002,A-1-02,2026-03-06,3
1685,P003,A-1-03,2026-03-06,6
1686,P004,A-1-04,2026-03-06,1
1687,P004,A-1-04,2026-03-06,4
1688,P005,A-1-05,2026-03-06,1
1689,P007,A-2-02,2026-03-06,3
1690,P007,A-2-02,2026-03-06,8
1691,P008,A-2-03,2026-03-06,8
1692,P008,A-2-03,2026-03-06,1
1693,P009,A-2-04,2026-03-06,2
1694,P009,A-2-04,2026-03-06,4
1695,P009,A-2-04,2026-03-06,6
1696,P009,A-2-04,2026-03-06,9
1697,P009,A-2-04,2026-03-06,8
1698,P009,A-2-04,2026-03-06,8
1699,P009,A-2-04,2026-03-06,7
1700,P009,A-2-04,2026-03-06,9
1701,P009,A-2-04,2026-03-06,2
1702,P009,A-2-04,2026-03-06,3
1703,P009,A-2-04,2026-03-06,8
1704,P009,A-2-04,2026-03-06,6
1705,P009,A-2-04,2026-03-06,9
1706,P009,A-2-04,2026-03-06,4
1707,P009,A-2-04,2026-03-06,8
1708,P009,A-2-04,2026-03-06,3
1709,P010,A-2-05,2026-03-06,3
1710,P010,A-2-05,2026-03-06,9
1711,P010,A-2-05,2026-03-06,5
1712,P012,B-1-02,2026-03-06,7
1713,P012,B-1-02,2026-03-06,4
1714,P013,B-1-03,2026-03-06,9
1715,P013,B-1-03,2026-03-06,2
1716,P014,B-1-04,2026-03-06,1
1717,P014,B-1-04,2026-03-06,4
1718,P014,B-1-04,2026-03-06,6
1719,P014,B-1-04,2026-03-06,4
1720,P015,B-1-05,2026-03-06,6
1721,P015,B-1-05,2026-03-06,1
1722,P015,B-1-05,2026-03-06,7
1723,P016,B-2-01,2026-03-06,9
1724,P016,B-2-01,2026-03-06,4
1725,P016,B-2-01,2026-03-06,1
1726,P016,B-2-01,2026-03-06,8
1727,P016,B-2-01,2026-03-06,7
1728,P016,B-2-01,2026-03-06,5
1729,P020,B-2-05,2026-03-06,3
1730,P020,B-2-05,2026-03-06,7
1731,P020,B-2-05,2026-03-06,8
1732,P020,B-2-05,2026-03-06,6
1733,P020,B-2-05,2026-03-06,9
1734,P002,A-1-02,2026-03-07,2
1735,P005,A-1-05,2026-03-07,8
1736,P006,A-2-01,2026-03-07,9
1737,P007,A-2-02,2026-03-07,5
1738,P008,A-2-03,2026-03-07,3
1739,P009,A-2-04,2026-03-07,1
1740,P009,A-2-04,2026-03-07,1
1741,P009,A-2-04,2026-03-07,6
1742,P009,A-2-04,2026-03-07,1
1743,P009,A-2-04,2026-03-07,6
1744,P009,A-2-04,2026-03-07,1
1745,P009,A-2-04,2026-03-07,6
1746,P009,A-2-04,2026-03-07,3
1747,P010,A-2-05,2026-03-07,6
1748,P011,B-1-01,2026-03-07,8
1749,P011,B-1-01,2026-03-07,3
1750,P013,B-1-03,2026-03-07,7
1751,P014,B-1-04,2026-03-07,6
1752,P014,B-1-04,2026-03-07,2
1753,P014,B-1-04,2026-03-07,2
1754,P015,B-1-05,2026-03-07,7
1755,P015,B-1-05,2026-03-07,3
1756,P015,B-1-05,2026-03-07,3
1757,P018,B-2-03,2026-03-07,8
1758,P020,B-2-05,2026-03-07,4
1759,P020,B-2-05,2026-03-07,8
1760,P020,B-2-05,2026-03-07,4
1761,P020,B-2-05,2026-03-07,2
1762,P020,B-2-05,2026-03-07,3
1763,P020,B-2-05,2026-03-07,6
1764,P020,B-2-05,2026-03-07,8
1765,P020,B-2-05,2026-03-07,8
1766,P001,A-1-01,2026-03-08,7
1767,P003,A-1-03,2026-03-08,6
1768,P003,A-1-03,2026-03-08,2
1769,P003,A-1-03,2026-03-08,2
1770,P003,A-1-03,2026-03-08,5
1771,P003,A-1-03,2026-03-08,5
1772,P005,A-1-05,2026-03-08,5
1773,P005,A-1-05,2026-03-08,6
1774,P006,A-2-01,2026-03-08,4
1775,P007,A-2-02,2026-03-08,8
1776,P007,A-2-02,2026-03-08,9
1777,P008,A-2-03,2026-03-08,3
1778,P008,A-2-03,2026-03-08,1
1779,P009,A-2-04,2026-03-08,1
1780,P009,A-2-04,2026-03-08,9
1781,P009,A-2-04,2026-03-08,3
1782,P009,A-2-04,2026-03-08,5
1783,P009,A-2-04,2026-03-08,6
1784,P009,A-2-04,2026-03-08,8
1785,P009,A-2-04,2026-03-08,6
1786,P009,A-2-04,2026-03-08,3
1787,P009,A-2-04,2026-03-08,6
1788,P009,A-2-04,2026-03-08,1
1789,P009,A-2-04,2026-03-08,4
1790,P009,A-2-04,2026-03-08,6
1791,P010,A-2-05,2026-03-08,7
1792,P010,A-2-05,2026-03-08,1
1793,P010,A-2-05,2026-03-08,2
1794,P012,B-1-02,2026-03-08,3
1795,P013,B-1-03,2026-03-08,2
1796,P013,B-1-03,2026-03-08,8
1797,P013,B-1-03,2026-03-08,9
1798,P013,B-1-03,2026-03-08,9
1799,P014,B-1-04,2026-03-08,2
1800,P014,B-1-04,2026-03-08,3
1801,P014,B-1-04,2026-03-08,5
1802,P014,B-1-04,2026-03-08,5
1803,P015,B-1-05,2026-03-08,2
1804,P015,B-1-05,2026-03-08,9
1805,P016,B-2-01,2026-03-08,1
1806,P018,B-2-03,2026-03-08,4
1807,P018,B-2-03,2026-03-08,7
1808,P018,B-2-03,2026-03-08,6
1809,P018,B-2-03,2026-03-08,2
1810,P020,B-2-05,2026-03-08,1
1811,P020,B-2-05,2026-03-08,1
1812,P020,B-2-05,2026-03-08,8
1813,P020,B-2-05,2026-03-08,4
1814,P020,B-2-05,2026-03-08,5
1815,P003,A-1-03,2026-03-09,5
1816,P006,A-2-01,2026-03-09,5
1817,P007,A-2-02,2026-03-09,4
1818,P008,A-2-03,2026-03-09,5
1819,P009,A-2-04,2026-03-09,4
1820,P009,A-2-04,2026-03-09,9
1821,P009,A-2-04,2026-03-09,6
1822,P009,A-2-04,2026-03-09,4
1823,P009,A-2-04,2026-03-09,2
1824,P009,A-2-04,2026-03-09,6
1825,P009,A-2-04,2026-03-09,2
1826,P009,A-2-04,2026-03-09,5
1827,P009,A-2-04,2026-03-09,6
1828,P009,A-2-04,2026-03-09,4
1829,P009,A-2-04,2026-03-09,3
1830,P009,A-2-04,2026-03-09,7
1831,P009,A-2-04,2026-03-09,2
1832,P010,A-2-05,2026-03-09,4
1833,P011,B-1-01,2026-03-09,7
1834,P011,B-1-01,2026-03-09,3
1835,P012,B-1-02,2026-03-09,9
1836,P013,B-1-03,2026-03-09,2
1837,P014,B-1-04,2026-03-09,2
1838,P014,B-1-04,2026-03-09,9
1839,P014,B-1-04,2026-03-09,7
1840,P014,B-1-04,2026-03-09,4
1841,P014,B-1-04,2026-03-09,3
1842,P015,B-1-05,2026-03-09,3
1843,P016,B-2-01,2026-03-09,2
1844,P016,B-2-01,2026-03-09,4
1845,P016,B-2-01,2026-03-09,2
1846,P018,B-2-03,2026-03-09,7
1847,P019,B-2-04,2026-03-09,4
1848,P019,B-2-04,2026-03-09,7
1849,P019,B-2-04,2026-03-09,2
1850,P020,B-2-05,2026-03-09,7
1851,P020,B-2-05,2026-03-09,2
1852,P020,B-2-05,2026-03-09,8
1853,P020,B-2-05,2026-03-09,4
1854,P020,B-2-05,2026-03-09,3
1855,P002,A-1-02,2026-03-10,1
1856,P002,A-1-02,2026-03-10,6
1857,P002,A-1-02,2026-03-10,2
1858,P003,A-1-03,2026-03-10,6
1859,P006,A-2-01,2026-03-10,8
1860,P008,A-2-03,2026-03-10,6
1861,P008,A-2-03,2026-03-10,6
1862,P009,A-2-04,2026-03-10,9
1863,P009,A-2-04,2026-03-10,2
1864,P009,A-2-04,2026-03-10,9
1865,P009,A-2-04,2026-03-10,2
1866,P009,A-2-04,2026-03-10,8
1867,P009,A-2-04,2026-03-10,9
1868,P010,A-2-05,2026-03-10,9
1869,P013,B-1-03,2026-03-10,2
1870,P013,B-1-03,2026-03-10,9
1871,P013,B-1-03,2026-03-10,2
1872,P014,B-1-04,2026-03-10,5
1873,P014,B-1-04,2026-03-10,2
1874,P014,B-1-04,2026-03-10,8
1875,P014,B-1-04,2026-03-10,2
1876,P014,B-1-04,2026-03-10,6
1877,P015,B-1-05,2026-03-10,4
1878,P016,B-2-01,2026-03-10,4
1879,P016,B-2-01,2026-03-10,4
1880,P016,B-2-01,2026-03-10,2
1881,P016,B-2-01,2026-03-10,6
1882,P020,B-2-05,2026-03-10,6
1883,P020,B-2-05,2026-03-10,1
1884,P020,B-2-05,2026-03-10,7
1885,P020,B-2-05,2026-03-10,7
1886,P002,A-1-02,2026-03-11,2
1887,P002,A-1-02,2026-03-11,5
1888,P005,A-1-05,2026-03-11,1
1889,P005,A-1-05,2026-03-11,5
1890,P008,A-2-03,2026-03-11,7
1891,P009,A-2-04,2026-03-11,6
1892,P009,A-2-04,2026-03-11,2
1893,P009,A-2-04,2026-03-11,5
1894,P009,A-2-04,2026-03-11,9
1895,P009,A-2-04,2026-03-11,8
1896,P009,A-2-04,2026-03-11,7
1897,P009,A-2-04,2026-03-11,1
1898,P009,A-2-04,2026-03-11,4
1899,P009,A-2-04,2026-03-11,7
1900,P009,A-2-04,2026-03-11,7
1901,P010,A-2-05,2026-03-11,1
1902,P010,A-2-05,2026-03-11,5
1903,P010,A-2-05,2026-03-11,1
1904,P010,A-2-05,2026-03-11,1
1905,P010,A-2-05,2026-03-11,2
1906,P011,B-1-01,2026-03-11,3
1907,P011,B-1-01,2026-03-11,1
1908,P012,B-1-02,2026-03-11,4
1909,P013,B-1-03,2026-03-11,9
1910,P013,B-1-03,2026-03-11,6
1911,P013,B-1-03,2026-03-11,4
1912,P013,B-1-03,2026-03-11,5
1913,P013,B-1-03,2026-03-11,6
1914,P014,B-1-04,2026-03-11,7
1915,P014,B-1-04,2026-03-11,9
1916,P014,B-1-04,2026-03-11,4
1917,P014,B-1-04,2026-03-11,8
1918,P018,B-2-03,2026-03-11,6
1919,P019,B-2-04,2026-03-11,6
1920,P020,B-2-05,2026-03-11,7
1921,P020,B-2-05,2026-03-11,4
1922,P020,B-2-05,2026-03-11,9
1923,P020,B-2-05,2026-03-11,6
1924,P020,B-2-05,2026-03-11,3
1925,P020,B-2-05,2026-03-11,5
1926,P020,B-2-05,2026-03-11,5
1927,P004,A-1-04,2026-03-12,9
1928,P005,A-1-05,2026-03-12,6
1929,P005,A-1-05,2026-03-12,9
1930,P005,A-1-05,2026-03-12,7
1931,P005,A-1-05,2026-03-12,7
1932,P007,A-2-02,2026-03-12,9
1933,P009,A-2-04,2026-03-12,3
1934,P009,A-2-04,2026-03-12,1
1935,P009,A-2-04,2026-03-12,3
1936,P009,A-2-04,2026-03-12,4
1937,P009,A-2-04,2026-03-12,8
1938,P009,A-2-04,2026-03-12,9
1939,P009,A-2-04,2026-03-12,3
1940,P009,A-2-04,2026-03-12,6
1941,P010,A-2-05,2026-03-12,4
1942,P010,A-2-05,2026-03-12,6
1943,P011,B-1-01,2026-03-12,7
1944,P012,B-1-02,2026-03-12,9
1945,P012,B-1-02,2026-03-12,7
1946,P013,B-1-03,2026-03-12,4
1947,P014,B-1-04,2026-03-12,4
1948,P014,B-1-04,2026-03-12,6
1949,P014,B-1-04,2026-03-12,4
1950,P015,B-1-05,2026-03-12,3
1951,P015,B-1-05,2026-03-12,4
1952,P015,B-1-05,2026-03-12,2
1953,P015,B-1-05,2026-03-12,4
1954,P018,B-2-03,2026-03-12,3
1955,P020,B-2-05,2026-03-12,2
1956,P020,B-2-05,2026-03-12,4
1957,P020,B-2-05,2026-03-12,2
1958,P020,B-2-05,2026-03-12,5
1959,P020,B-2-05,2026-03-12,7
1960,P020,B-2-05,2026-03-12,1
1961,P020,B-2-05,2026-03-12,7
1962,P002,A-1-02,2026-03-13,8
1963,P003,A-1-03,2026-03-13,5
1964,P003,A-1-03,2026-03-13,9
1965,P004,A-1-04,2026-03-13,6
1966,P005,A-1-05,2026-03-13,6
1967,P007,A-2-02,2026-03-13,5
1968,P008,A-2-03,2026-03-13,6
1969,P008,A-2-03,2026-03-13,2
1970,P009,A-2-04,2026-03-13,1
1971,P009,A-2-04,2026-03-13,4
1972,P009,A-2-04,2026-03-13,2
1973,P009,A-2-04,2026-03-13,4
1974,P009,A-2-04,2026-03-13,1
1975,P009,A-2-04,2026-03-13,2
1976,P009,A-2-04,2026-03-13,8
1977,P009,A-2-04,2026-03-13,6
1978,P009,A-2-04,2026-03-13,2
1979,P010,A-2-05,2026-03-13,7
1980,P010,A-2-05,2026-03-13,3
1981,P010,A-2-05,2026-03-13,7
1982,P010,A-2-05,2026-03-13,1
1983,P011,B-1-01,2026-03-13,5
1984,P012,B-1-02,2026-03-13,7
1985,P012,B-1-02,2026-03-13,7
1986,P013,B-1-03,2026-03-13,3
1987,P014,B-1-04,2026-03-13,4
1988,P014,B-1-04,2026-03-13,3
1989,P014,B-1-04,2026-03-13,5
1990,P014,B-1-04,2026-03-13,3
1991,P014,B-1-04,2026-03-13,8
1992,P014,B-1-04,2026-03-13,7
1993,P014,B-1-04,2026-03-13,3
1994,P014,B-1-04,2026-03-13,9
1995,P015,B-1-05,2026-03-13,7
1996,P015,B-1-05,2026-03-13,6
1997,P016,B-2-01,2026-03-13,8
1998,P016,B-2-01,2026-03-13,8
1999,P016,B-2-01,2026-03-13,1
2000,P016,B-2-01,2026-03-13,9
2001,P017,B-2-02,2026-03-13,9
2002,P017,B-2-02,2026-03-13,4
2003,P019,B-2-04,2026-03-13,2
2004,P019,B-2-04,2026-03-13,9
2005,P019,B-2-04,2026-03-13,3
2006,P020,B-2-05,2026-03-13,9
2007,P020,B-2-05,2026-03-13,2
2008,P020,B-2-05,2026-03-13,3
2009,P020,B-2-05,2026-03-13,8
2010,P020,B-2-05,2026-03-13,6
2011,P001,A-1-01,2026-03-14,5
2012,P003,A-1-03,2026-03-14,7
2013,P003,A-1-03,2026-03-14,2
2014,P005,A-1-05,2026-03-14,9
2015,P007,A-2-02,2026-03-14,6
2016,P008,A-2-03,2026-03-14,8
2017,P008,A-2-03,2026-03-14,6
2018,P008,A-2-03,2026-03-14,3
2019,P008,A-2-03,2026-03-14,2
2020,P009,A-2-04,2026-03-14,1
2021,P009,A-2-04,2026-03-14,3
2022,P009,A-2-04,2026-03-14,4
2023,P009,A-2-04,2026-03-14,1
2024,P009,A-2-04,2026-03-14,5
2025,P009,A-2-04,2026-03-14,3
2026,P009,A-2-04,2026-03-14,2
2027,P009,A-2-04,2026-03-14,3
2028,P009,A-2-04,2026-03-14,8
2029,P009,A-2-04,2026-03-14,6
2030,P009,A-2-04,2026-03-14,7
2031,P009,A-2-04,2026-03-14,6
2032,P009,A-2-04,2026-03-14,6
2033,P011,B-1-01,2026-03-14,8
2034,P013,B-1-03,2026-03-14,7
2035,P013,B-1-03,2026-03-14,7
2036,P013,B-1-03,2026-03-14,2
2037,P013,B-1-03,2026-03-14,7
2038,P013,B-1-03,2026-03-14,1
2039,P014,B-1-04,2026-03-14,8
2040,P014,B-1-04,2026-03-14,3
2041,P014,B-1-04,2026-03-14,7
